generator:output:electricity,manufacturer,model,name,longitude,latitude
2.3 MW,Enercon,E-70,,10.2423619,52.5166484
2000 kW,Enercon,E-82/2.0MW,,7.630981,49.2962903
yes,,,,10.5582659,52.4550972
3 MW,Vestas,V112,,13.2307242,54.053544
3 MW,Vestas,V112,,13.2244534,54.0539626
3 MW,Vestas,V112,,13.226261,54.0579235
3 MW,Vestas,V112,,13.2296096,54.0613425
3 MW,Vestas,V112,,13.2247738,54.0633324
2000 kW,Enercon,E-66/20.70,,7.7292523,49.5777974
2000 kW,Enercon,E-66/20.70,,7.7316064,49.5768787
2000 kW,Enercon,E-70/2.0MW,,7.7232489,49.5832098
2000 kW,Enercon,E-70/2.0MW,,7.7206595,49.5845955
2000 kW,Enercon,E-70/2.0MW,,7.7206352,49.5865807
2000 kW,Enercon,E-70/2.0MW,,7.7205333,49.5885418
2000 kW,Enercon,E-70/2.0MW,,7.7246454,49.5875096
2000 kW,Enercon,E-70/2.0MW,,7.7277483,49.5866118
2000 kW,Enercon,E-66/20.70,,7.7310989,49.585984
2000 kW,Enercon,E-66/20.70,,7.7310465,49.5840221
500 kW,Enercon,E-40/5.40,,7.7213136,49.5576487
,Vestas,,,8.439872,52.9301802
,,,,8.124762,47.9306895
,,,,9.4016994,49.6492805
,Enercon,E-53,,8.960177,54.1961029
,,,,9.0175762,54.2691106
,,,,12.1603791,51.6031298
,,,,12.1599303,51.6050778
,,,,12.150389,51.6021649
2.3 MW,,,,8.0343285,51.5044688
,Enercon,E-53,,8.1986693,51.5099838
,Enercon,E-82 E2,,8.6401865,51.748903
,,,,7.8149311,52.6640354
yes,,,,8.8808011,54.4761151
,,,,10.1784393,52.272143
yes,,,,6.721059,51.0165869
yes,,,,6.7183659,51.0113934
3370 kW,REpower,3.4M104,,7.5969446,50.0317631
3370 kW,REpower,3.4M104,,7.584272,50.0307541
3370 kW,REpower,3.4M104,,7.5900586,50.0314203
3370 kW,REpower,3.4M104,,7.5921165,50.0287932
3370 kW,REpower,3.4M104,,7.5869123,50.0277422
500 kW,Enercon,E40,,11.9524051,51.0323152
,,,,10.129333,52.2609278
,,,,10.1282215,52.2632731
,,,,11.9503799,52.2701502
,,,,11.9631339,52.2705671
,,,,11.9579022,52.2709372
yes,,,,8.6243791,54.3304122
1 MW,Enercon,E-58/10.58,,6.3554831,51.4709836
,,,,10.1144442,52.2301931
2000 kW,Vestas,,Vestas V 112 -V2040049,9.8572957,53.502011
1.8 MW,Enercon,E-66/18.70,,12.2127147,53.2909084
1.8 MW,Enercon,E-66/18.70,,12.2197023,53.2923635
1.8 MW,Enercon,E-66/18.70,,12.2120947,53.2932953
1.8 MW,Enercon,E-66/18.70,,12.2173581,53.294031
1.8 MW,Enercon,E-66/18.70,,12.2158877,53.2964844
1.8 MW,Enercon,E-66/18.70,,12.2211538,53.2965169
1.8 MW,Enercon,E-66/18.70,,12.2106138,53.2970273
1.8 MW,Enercon,E-66/18.70,,12.2178258,53.2987269
,,,,6.474872,51.3722857
,,,,6.4786158,51.3734116
,,,,10.1356124,49.2963189
,,,,10.1453593,49.2967938
,,,,10.1389786,49.2933333
,,,,13.3967458,48.6878769
yes,,,,7.7895982,53.1763503
2400 kW,,,Lamerdingen 2,10.7541749,48.0971103
2350 kW,Enercon,E-92/2.3MW,,7.1535538,49.624974
2350 kW,Enercon,E-92/2.3MW,,7.1465985,49.6261235
2350 kW,Enercon,E-92/2.3MW,,7.1467668,49.6289076
2.3 MW,Enercon,E-82 E2,,10.1478456,52.3842315
2.3 MW,Enercon,E-82 E2,,10.1484357,52.3820836
3170 kW,REpower,3.2M114,,7.5980798,50.0112868
3170 kW,REpower,3.2M114,,7.6028548,50.010366
3170 kW,REpower,3.2M114,,7.6061557,50.0088338
3.3 MW,Vestas,V112,,9.2712477,54.1037081
3.3 MW,Vestas,V112,,9.2690016,54.1067328
3.3 MW,Vestas,V112,,9.2672441,54.1098806
,Enercon,E-101,,13.4418887,53.8716928
yes,,,,7.5923776,51.0799776
225 kW,Micon,Micon M 700,,12.2979425,50.7639393
,,,,9.3194167,54.2021667
,,,,9.3037167,54.2029333
,,,,9.3151667,54.20475
,,,,9.2993167,54.2057
,,,,9.2956,54.2076167
yes,,,,10.3877061,52.991252
,,,,9.3096833,54.2029167
,,,,9.3181672,54.1989259
,,,,9.3235833,54.1997833
,,,,9.3137667,54.20095
,,,,9.39505,54.1992167
,,,,9.4001833,54.1996333
,,,,9.4097,54.2021167
,,,,9.41335,54.2047167
,,,,9.40675,54.2049167
,,,,9.4011333,54.2055667
,,,,9.4030667,54.2084833
1000 kW,DeWind,D6/62,,6.4151139,50.3690291
2.3 MW,Enercon,E-82 E2 2.300,,6.2597225,51.5518951
2.3 MW,Enercon,E-82 E2 2.300,,6.2627874,51.548285
2.3 MW,Enercon,E-82 E2 2.300,,6.2700091,51.5532062
,,,,9.6155146,52.7985013
,,,,9.5998981,52.7984587
,,,,9.6067132,52.799887
,,,,9.6200038,52.8011505
,,,,9.6039065,52.8021454
,,,,9.6202907,52.8040305
,,,,9.6123235,52.8042163
,,,,9.6249212,52.807257
,,,,9.6143816,52.8091083
,,,,9.6117633,52.8127693
3075 kW,Vestas,V112/3.0MW,,6.7087103,49.4399112
3075 kW,Vestas,V112/3.0MW,,6.7030863,49.4422645
3075 kW,Vestas,V112/3.0MW,,6.7096687,49.4436698
2300 kW,Enercon,E-82/2.3MW,,6.4183356,50.3704653
2000 kW,Vestas,V90/2.0MW,,6.4138228,50.3654112
,,,,9.6078035,52.8069329
,,,,9.6171951,52.8070974
3 MW,,,E-82,10.2815309,51.2976333
3 MW,,,E-82,10.2814366,51.2994731
2.5 kW,,,,7.3533009,51.4438168
yes,GE Wind Energy,GE 2.85-103,,10.5563338,52.7538193
3050 kW,Enercon,E-101/3.0MW,,7.9186031,49.5596454
3050 kW,Enercon,E-101/3.0MW,,7.9165455,49.5620994
3050 kW,Enercon,E-101/3.0MW,,7.9132875,49.5639836
yes,GE Wind Energy,GE 2.85-103,,10.5462476,52.7553096
yes,GE Wind Energy,GE 2.85-103,,10.5574286,52.7615504
yes,GE Wind Energy,GE 2.85-103,,10.5590076,52.7645825
yes,GE Wind Energy,GE 2.85-103,,10.5602336,52.7695719
,,,,11.3690128,53.8812306
3200 kW,Senvion,3.2M114,,9.1849151,54.7906079
3200 kW,Senvion,3.2M114,,9.3028371,54.7273758
3200 kW,Senvion,3.2M114,,9.3066438,54.7300898
,,,,7.1599739,52.2377747
,,,,7.1647047,52.2381786
,,,,7.1372404,51.7264445
,,,,10.9100835,51.3107388
,,,,11.807396,52.7469584
,,,,11.7956565,52.7474351
,,,,11.8087077,52.7512497
,,,,11.7967783,52.7523648
,,,,11.7836906,52.7529547
3 kW,Enercon,E101,,7.9227911,53.0198629
3 kW,Enercon,E101,,7.9132583,53.0195476
3 kW,Enercon,E101,,7.9207973,53.0221887
3 kW,Enercon,E101,,7.9275803,53.0227009
3 kW,Enercon,E101,,7.9164879,53.0234721
3 kW,Enercon,E101,,7.9340658,53.024611
3 kW,Enercon,E101,,7.9229811,53.0253442
3 kW,Enercon,E101,,7.9296079,53.0259471
3 kW,Enercon,E101,Kündelmoor,7.9212436,53.0279237
3 kW,Enercon,E101,,7.9296768,53.0289496
3 kW,Enercon,E101,,7.9240414,53.0309762
3 kW,Enercon,E101,,7.9357526,53.0310802
3 kW,Enercon,E101,,7.9304925,53.033094
3 kW,Enercon,E101,,7.9377018,53.0344571
3 kW,Enercon,E101,,7.9326783,53.0363373
3 kW,Enercon,E101,,7.9273521,53.0370372
2 MW,,,,10.2329905,53.4199567
2.35 MW,Enercon,E-92,,8.1575145,52.4120951
2.35 MW,Enercon,E-92,,8.1549828,52.4098822
2300 kW,Enercon,E-82,,11.701788,52.7560739
3050 kW,Enercon,E-101,,11.7056947,52.7582544
,,,,9.7631901,53.966694
,,,,9.7624681,53.9719057
,,,,9.7650635,53.9734364
,,,,9.7658765,53.9755372
,,,,9.7692253,53.9743458
,,,,9.7707549,53.9697255
,,,,9.7719611,53.9722219
,,,,9.7743446,53.9738901
,,,,9.7708179,53.9767275
3200 kW,Senvion,3.2M114,,9.1902022,54.7936438
1500 kW,Nordex,S70,,6.4630595,50.3341021
1500 kW,Nordex,S70,,6.4639213,50.3360933
1500 kW,Nordex,S70,,6.4669562,50.3366754
1500 kW,Nordex,S70,,6.4655942,50.3383608
1500 kW,Nordex,S70,,6.4686888,50.3384995
1500 kW,Nordex,S70,,6.4673744,50.342347
1000 kW,Enercon,E-58/10.58,,6.4413655,50.3401702
600 kW,Enercon,E-40/6.44,,6.430301,50.3413058
1000 kW,NEG Micon,NM60/1000,,6.4344127,50.3428104
1000 kW,Enercon,E-58/10.58,,6.4390475,50.3432959
2500 kW,Vensys,VE112/2.5MW,,7.1504622,49.380222
2500 kW,Vensys,VE112/2.5MW,,7.1421981,49.3877129
3200 kW,Senvion,3.2M114,,9.1841582,54.7949272
2050 kW,Senvion,MM92,,9.1733312,54.7962182
3200 kW,Senvion,3.2M114,,9.1906507,54.7967218
3200 kW,Senvion,3.2M114,,9.1806812,54.7975692
2050 kW,Senvion,MM92,,9.1757707,54.7990043
3200 kW,Senvion,3.2M114,,9.1884403,54.7994521
,,,,9.2855103,52.587367
,,,,9.287881,52.588622
2000 kW,Gamesa,G87/2.0MW,,6.2105997,50.1943456
,Nordex,N117,,9.3226598,51.2975755
"1,5 MW",Vensys,,,9.7687191,52.5766466
2.00 MW,Vestas,,,13.6753953,51.7195836
yes,,,REPower MM92,9.3483498,54.6359271
2000 kW,Vestas,V90/2.0MW,,7.4928303,49.2143664
2.4 MW,Nordex,,HH50,10.6677696,51.0303318
2.4 MW,Nordex,,,10.6635288,51.0269659
2.4 MW,Nordex,,HH51,10.6719863,51.0286242
2.4 MW,Nordex,,HH 47,10.6616267,51.0307162
2.4 MW,Nordex,,HH49,10.6671773,51.0334854
2.4 MW,Nordex,,HH53,10.6745678,51.0333058
2.4 MW,Nordex,,HH 52,10.6727017,51.0375054
3.0 MW,Vestas,V112,Windrad Thierfeld 2,12.7074676,50.6782492
3.2 MW,Senvion,,,9.3523697,54.6669688
3.2 MW,Senvion,,,9.3524271,54.6700282
3.2 MW,,,,9.3468325,54.6680676
3.2 MW,Senvion,,,9.3434411,54.6656049
3.2 MW,Senvion,,,9.3486338,54.6653685
3.3 MW,Vestas,,,9.3476232,54.670903
3.3 MW,Vestas,,,9.3421086,54.6693159
2300 kW,Enercon,E-82,,11.7142632,52.752802
3050 kW,Enercon,E-101,,11.707958,52.754311
2300 kW,Enercon,E-82,,11.7116874,52.7582458
2300 kW,Enercon,E-82,,11.7136901,52.7616601
2300 kW,Enercon,E-82,,11.7086117,52.7625594
3050 kW,Enercon,E-101,,11.7122829,52.7650218
2300 kW,Enercon,E-82,,11.7159014,52.7557906
3.2 MW,,,,9.4253915,54.143305
3.2 MW,,,,9.4207805,54.1449116
3.2 MW,,,,9.4272843,54.1463868
3.2 MW,,,,9.4172434,54.146871
3.2 MW,,,,9.4005912,54.1472944
3.2 MW,,,,9.4128294,54.1479009
3.2 MW,,,,9.4079896,54.148051
3.2 MW,,,,9.4030429,54.1494977
2350 kW,Enercon,E-92,,10.3937068,49.6813389
2350 kW,Enercon,E-92,,10.3895555,49.683027
2350 kW,Enercon,E-92,,10.3898308,49.6855474
2350 kW,Enercon,E-92,,10.3875849,49.6876528
,,,,10.1963951,53.7582972
2530 kW,GE Wind Energy,GE 2.5-120,,7.7186028,49.7126239
2530 kW,GE Wind Energy,GE 2.5-120,,7.7099215,49.7182692
2530 kW,GE Wind Energy,GE 2.5-120,,7.6968352,49.7183044
2530 kW,GE Wind Energy,GE 2.5-120,,7.7048034,49.7195955
2530 kW,GE Wind Energy,GE 2.5-120,,7.6885931,49.721115
2530 kW,GE Wind Energy,GE 2.5-120,,7.69627,49.7216606
2530 kW,GE Wind Energy,GE 2.5-120,,7.704107,49.7239241
2530 kW,GE Wind Energy,GE 2.5-120,,7.7031725,49.727063
3 MW,Siemens,SWT 3.0-114,,10.7941898,54.1764308
3 MW,Siemens,SWT 3.0-114,,10.7958439,54.1800486
3 MW,Siemens,SWT 3.0-114,,10.7918934,54.1822086
3 MW,Siemens,SWT 3.0-114,,10.8028249,54.1827697
3 MW,Siemens,SWT 3.0-114,,10.7982079,54.1840482
,,,,11.977856,51.1300121
,,,,11.9647332,51.1368105
3.05 MW,Enercon,E-101,,11.9549826,51.134636
,,,,11.9776878,51.1512732
,,,,11.9735627,51.1536157
,,,,11.9815365,51.1562019
,,,,11.947339,51.1234796
,,,,9.8179288,54.7527688
2.4 MW,Nordex,N117/2400,NX 83644,6.9297939,51.6376426
2.4 MW,Nordex,N117/2400,NX 83643,6.9438172,51.630205
2.4 MW,Nordex,N117/2400,NX 83645,6.9572022,51.6236792
3050 kW,Enercon,E-101/3.0MW,,7.8839246,49.5112731
,,,,8.910167,51.9590712
3000 kW,Enercon,E-115,,11.4151667,47.9762562
3000 kW,Enercon,E-115,,11.4108437,47.9817926
3000 kW,Enercon,E-115,,11.4049672,47.9849145
3000 kW,Enercon,E-115,,11.4022858,47.9889898
,,,,12.7518467,52.0033075
2000 kW,Vestas,V80/2.0MW,,6.4750288,50.0513835
2000 kW,Vestas,V80/2.0MW,,6.4674027,50.0542567
2000 kW,Vestas,V80/2.0MW,,6.471799,50.0606905
1500 kW,Fuhrländer,FL-MD77,,6.4769123,50.0621412
2000 kW,Vestas,V80/2.0MW,,6.4683967,50.0573719
2000 kW,Vestas,V80/2.0MW,,6.4748676,50.0642275
2000 kW,Vestas,V80/2.0MW,,6.472538,50.0558724
2000 kW,Vestas,V80/2.0MW,,6.4737429,50.0535555
2050 kW,REpower,MM92,,7.2515726,50.296752
2050 kW,REpower,MM92,,7.2631404,50.2979461
2050 kW,REpower,MM92,,7.2500365,50.3012876
2350 kW,Enercon,E-92/2.3MW,,7.5711597,50.0041289
2350 kW,Enercon,E-92/2.3MW,,7.5772194,50.0067188
2350 kW,Enercon,E-92/2.3MW,,7.5755401,50.0042635
1.3 MW,,,,8.7896694,51.6112664
3200 kW,Senvion,3.2M114,,9.1406325,54.7609365
3200 kW,Senvion,3.2M114,,9.1347171,54.7612518
3200 kW,Senvion,3.2M114,,9.1482121,54.7622177
3.6 MW,Siemens Gamesa Renewable Energy S.A.,SWT-3.6-120,M24 - Maike,7.6792458,54.3629421
3.6 MW,Siemens Gamesa Renewable Energy S.A.,SWT-3.6-120,,7.7127941,54.3738204
3.6 MW,Siemens Gamesa Renewable Energy S.A.,SWT-3.6-120,,7.725842,54.3773535
3.6 MW,Siemens Gamesa Renewable Energy S.A.,SWT-3.6-120,,7.737598,54.3802169
3.6 MW,Siemens Gamesa Renewable Energy S.A.,SWT-3.6-120,,7.7577991,54.3842839
yes,,,,6.7390069,52.6386824
yes,,,,6.7433868,52.639387
yes,,,,6.7396315,52.641147
yes,,,,6.7453757,52.6415699
,,,,9.3890125,53.9435417
,,,,9.3860546,53.9482401
,,,,9.3843368,53.9511711
500 kW,,,,7.87417,52.4941677
,Enercon,,,7.6412555,51.6985418
,,,,7.2192179,51.6446402
3200 kW,Senvion,3.2M114,,9.6044931,54.6175283
3200 kW,Senvion,3.2M114,,9.5978919,54.6208014
3200 kW,Senvion,3.2M114,,9.6039494,54.6211807
3 MW,Nordex,N131/3000,WEA 33,7.2752933,52.153843
,,,,14.5693169,51.1690345
2400 kW,Nordex,N117/2400,WEA 8,10.5439308,48.4022714
2400 kW,Nordex,N117/2400,WEA 7,10.5413489,48.4057015
2400 kW,Nordex,N117/2400,WEA 6,10.5343768,48.4081835
2400 kW,Nordex,N117/2400,WEA 5,10.5268975,48.4094465
2400 kW,Nordex,N117/2400,WEA 4,10.5192418,48.4113309
2400 kW,Nordex,N117/2400,WEA 2,10.5016425,48.4128275
2400 kW,Nordex,N117/2400,WEA 3,10.5114135,48.4128616
2400 kW,Nordex,N117/2400,WEA 1,10.4941536,48.4136196
3 MW,Enercon,,,8.4189803,50.869645
3 MW,Nordex,N131/3000,WEA 31,7.285804,52.1565945
3 MW,Nordex,N131/3000,WEA 32,7.2911283,52.1549804
3 MW,Nordex,N131/3000,WEA 34,7.2787444,52.1513495
3 MW,Nordex,N131/3000,WEA 38,7.2844379,52.144726
3 MW,Nordex,N131/3000,WEA 35,7.2866336,52.1490988
3 MW,Nordex,N131/3000,WEA 36,7.2715608,52.1484355
3 MW,Nordex,N131/3000,WEA 37,7.2777958,52.1450453
3050 kW,Enercon,E-101/3.0MW,,7.6088399,49.535216
3050 kW,Enercon,E-101/3.0MW,,7.6086397,49.5384902
3050 kW,Enercon,E-101/3.0MW,,7.6076539,49.5414955
2.3 MW,Enercon,E82,,12.4515626,53.1426986
,,,,10.8365128,49.2777124
,,,,10.8432839,49.2730618
,,,,10.8370065,49.2739045
,,,,10.8486584,49.275708
,,,,10.842754,49.2777474
2.4 MW,Nordex,N-117,,8.3804836,52.3672512
2.4 MW,Nordex,N-117,,8.3752292,52.3682897
3.0 MW,Enercon,E-115,,8.3865003,52.359952
3.0 MW,Enercon,E-115,,8.3827939,52.364157
3.0 MW,Enercon,E-115,,8.3801792,52.360372
3000 kW,,,Enercon E-101 3.0MW,8.4785032,52.3542451
3000 kW,,,Enercon E-101 3.0MW,8.4619681,52.3582886
3000 kW,,,Enercon E-101 3.0MW,8.452433,52.3610592
3000 kW,,,Enercon E-101 3.0MW,8.4569334,52.3598631
3000 kW,,,Enercon E-101 3.0MW,8.4840487,52.3535457
800 kW,Enercon,E-53/8.53,,7.1854572,50.2347906
800 kW,Enercon,E-53/8.53,,7.1837775,50.2365511
,Nordex,N117/3000,,9.8086139,54.3743125
,Nordex,N117/3000,,9.8135695,54.3761649
,Nordex,N117/3000,,9.8097711,54.3777282
,Nordex,N117/3000,,9.814329,54.3794426
,,,,9.3674321,49.7001129
,,,,9.3718713,49.6998128
,,,WEA 14,8.7014206,53.4413006
,,,,9.984395,53.5498338
,,,WEA 5,11.5611682,49.2766248
800 kW,Enercon,,,6.980302,52.0526004
,,,Enercon E-18,9.9046611,54.0809198
yes,,,,8.9622482,54.5945936
yes,,,,8.9603221,54.5972689
2350 kW,,,,10.0489714,48.9605611
2350 kW,,,,10.0468685,48.9622123
,,,WEA 4,6.5380998,51.0415095
,,,WEA 20,6.523192,51.0366791
,,,WEA 18,6.5265031,51.0279883
,,,WEA 2,6.5380386,51.0343979
,,,WEA 1,6.5402873,51.0308473
,,,WEA 3,6.5372794,51.0379695
,,,WEA 19,6.5238249,51.0335362
,,,WEA 21,6.5232854,51.0400677
,,,WEA 17,6.5289252,51.0251791
3.05 MW,Enercon,,E-101,7.2982238,53.4678522
,,,WEA 5,11.534139,49.8592127
,,,WEA 9,11.5153236,49.8626669
,,,WEA 10,11.5151788,49.85933
,,,WEA 11,11.5119067,49.8557827
,,,WEA 7,11.5322322,49.842077
,,,WEA 6,11.5321413,49.8460812
2400 kW,Nordex,N117,Windenergieanlage Becklem-Nord,7.2969931,51.6192831
2 MW,Vestas,V90-2.0 MW,,10.0550302,52.8680869
2300 kW,Nordex,N90/2.3MW,,7.2764164,49.5495602
2300 kW,Nordex,N90/2.3MW,,7.2768542,49.5519708
2300 kW,Enercon,E-82/2.3MW,,7.2028077,49.5787124
2300 kW,Enercon,E-82/2.3MW,,7.2120406,49.5797261
yes,,,,6.3331139,51.4241703
yes,,,,6.3350562,51.4220644
yes,,,,6.3292168,51.4342924
1 MW,Enercon,E-58/10.58,,6.3622473,51.4760934
1 MW,Enercon,E-58/10.58,,6.3589226,51.4769133
,,,,9.4939062,49.6773578
,Enercon,,,8.9694433,54.5792117
,Enercon,,,8.9723003,54.5772012
2.3 MW,Enercon,E-82 E2,,8.9321215,51.7553659
,Enercon,E-92,,8.868435,51.6657271
,Enercon,E-92,,8.8686274,51.670647
,Enercon,E-92,,8.8735981,51.6765445
3.05 MW,Enercon,E-101,,8.8347514,51.6876182
2.35 MW,Enercon,E-92,,8.8326913,51.6899688
,,,,10.9466314,51.6287308
2400 kW,Nordex,N117,,11.0275008,48.3143601
2400 kW,Nordex,N117,,11.0227824,48.3149177
2400 kW,Nordex,N117,,11.0334066,48.3179533
0.8 MW,Enercon,E-53,,6.4434638,51.4704897
,,,,12.1360236,50.0466404
,,,,12.1284435,50.043571
,,,,12.1316085,50.0412834
,,,,12.1416778,50.0396882
,,,,12.1373915,50.0413729
3000 kW,Enercon,E-101,,9.0651777,53.9970537
3000 kW,Enercon,E-101,,9.0588977,53.9975968
3000 kW,Enercon,E-101,,9.0763681,54.0069768
3000 kW,Enercon,E-101,,9.0708096,54.0090648
3000 kW,Enercon,E-101,,9.0806478,54.0095365
3000 kW,Enercon,E-101,,9.1075769,53.9257235
3000 kW,Enercon,E-115/3.0MW,,6.9776875,49.4259471
3000 kW,Enercon,E-115/3.0MW,,6.9779926,49.4292592
4.5 MW,Enercon,E-112,E-112,7.1422464,53.3368528
,,,,9.7467346,51.8416788
3 MW,Enercon,E-101,,9.4201941,54.0427271
3 MW,Enercon,E-101,,9.4170873,54.0449815
3 MW,Enercon,E-101,,9.4243296,54.0478659
3 MW,Enercon,E-101,,9.4184543,54.0486626
,,,,11.1468693,53.8287388
,,,,11.1362149,53.8327097
,,,,11.1461804,53.835168
1500 kW,Fuhrländer,FL-MD77,,6.4851786,50.0703651
0.8 MW,Enercon,E-53,,6.4317891,51.4718267
0.8 MW,Enercon,E-53,,6.4431081,51.4724559
,,,,12.0418872,51.655255
,,,,12.0469988,51.6554892
,,,,12.042598,51.6583675
,,,,12.0469281,51.6592862
,,,,12.0393565,51.66044
,,,,12.043309,51.661473
,,,,12.0567485,51.6621845
,,,,12.0498912,51.6628919
,,,,12.0433633,51.6669917
,,,,12.0508663,51.6682042
,,,,12.0457406,51.6689052
,,,,12.0491268,51.6701363
,,,,12.0510862,51.6720318
800 kW,Enercon,E-48,,8.5293568,51.5625597
2300 kW,Enercon,E-82/2.3MW,,7.3467724,50.0376771
2300 kW,Enercon,E-82/2.3MW,,7.347787,50.0478691
2300 kW,Enercon,E-82/2.3MW,,7.3381839,50.0483291
2300 kW,Enercon,E-82/2.3MW,,7.3471652,50.0311837
3 MW,Enercon,E-101,,9.1360985,54.7257419
3 MW,Enercon,E-101,,9.1291348,54.7264505
,Enercon,E-70,,9.1228751,54.7277406
3 MW,Enercon,E-101,,9.1381782,54.7282938
3 MW,Enercon,E-101,,9.1303388,54.7291545
,REpower,,,9.1232306,54.7302393
3 MW,Enercon,E-101,,9.1452847,54.7308106
3 MW,Enercon,E-101,,9.1389378,54.731001
3 MW,Enercon,E-101,,9.1305153,54.7318422
3 MW,Enercon,E-101,,9.1231349,54.7335026
3 MW,Enercon,E-101,,9.1304262,54.7342462
3300 kW,Vestas,V126/3.3MW,,7.65501,49.5496082
1800 kW,Enercon,E-66/18.70,,7.656809,49.5528329
yes,,,,8.8535075,52.1011144
,Enercon,E-101,,9.5004896,54.1248929
,Enercon,E-101,,9.4927979,54.1250647
,Enercon,E-101,,9.5044941,54.1290723
,Enercon,E-101,,9.5070382,54.1314806
,Enercon,E-101,,9.5084348,54.1345525
3 MW,Vestas,V 112,WEA8 Hasseln,8.3839198,50.9075584
3 MW,Enercon,E-115,,11.5188,48.3872773
,,,,9.9688916,49.4821156
3 MW,Vestas,V112-3.0MW,,9.8085937,54.2034205
3 MW,Vestas,V112-3.0MW,,9.8047701,54.2065239
3 MW,Vestas,V112-3.0MW,,9.8112173,54.206583
3 MW,Vestas,V112-3.0MW,,9.8167882,54.2083407
3 MW,Vestas,V112-3.0MW,,9.8077776,54.209381
6.15 MW,Senvion S.A.,Senvion 6.2M126,NG 17,8.16856,53.822889
6.15 MW,Senvion S.A.,Senvion 6.2M126,NG 18,8.182909,53.828731
6.15 MW,Senvion S.A.,Senvion 6.2M126,NG 13,8.182851,53.838725
6.15 MW,Senvion S.A.,Senvion 6.2M126,NG 1,8.1505,53.8413333
6.15 MW,Senvion S.A.,Senvion 6.2M126,NG 3,8.1651667,53.8463333
yes,,,,13.7738102,53.7763666
yes,,,,13.7668895,53.7780412
yes,,,,13.7719001,53.7785622
yes,,,,13.7379129,53.778837
yes,,,,13.765322,53.7802245
yes,,,,13.7414399,53.780685
yes,,,,13.7704585,53.781341
yes,,,,13.7380129,53.7821339
yes,,,,13.7618994,53.7823941
yes,,,,13.7668475,53.7836813
yes,,,,13.7709806,53.7851609
yes,,,,13.7698425,53.7877124
yes,,,,13.7746802,53.7893059
3 MW,,,,11.2441852,49.0495316
3 MW,,,,11.2431502,49.0525031
3 MW,,,,11.2380258,49.0543188
3 MW,,,,11.2367256,49.0573448
,Nordex,N117,,9.8432593,51.0910705
3000 kW,Enercon,E-115,WEA 002,8.4447458,50.7387631
3000 kW,Enercon,E-115,WEA 001,8.445348,50.7438969
3000 kW,Enercon,E-115,WEA 003,8.4470698,50.7346929
3000 kW,Enercon,E-115,WEA 005,8.4877122,50.7304346
3000 kW,Enercon,E-115,WEA 006,8.4910616,50.7344162
3000 kW,Enercon,E-115,WEA 007,8.4976693,50.7367253
3000 kW,Enercon,E-115,WEA 008,8.5024894,50.7345163
,,,,11.5629685,53.9251681
,,,,11.5598356,53.9240183
2.3 kW,,,,12.0306556,52.5259338
2.3 kW,,,,12.0315809,52.5288503
,,,,12.0415129,52.5309778
800 kW,Enercon,E-53,,8.7999664,51.6196133
0.8 MW,Enercon,E-53,,8.8039352,51.6227177
,,,VS 159,12.0362751,50.1443037
,,,VS 158,12.0408184,50.1470837
,,,VS 160,12.0361495,50.1473874
,,,VS 157,12.0416572,50.150042
,,,VS 156,12.0410105,50.1529804
3.00 MW,Vestas,V112,,14.097342,51.99226
2.5 MW,,,,10.0752305,50.078072
2.5 MW,,,,10.0718704,50.0805152
2.5 MW,,,,10.0807055,50.0850041
2.5 MW,,,,10.0734406,50.08517
2.5 MW,,,,10.0753672,50.0887487
,,,,7.4093162,53.3217175
,,,,7.405142,53.3223306
,,,,7.4099814,53.3185934
,,,,7.4143661,53.3190252
,,,Nassenau,11.8623082,49.1551098
,,,Nassenau,11.868983,49.1535907
,,,,13.361577,51.2132946
,,,,13.3469629,51.2134583
,,,,13.35843,51.2145194
,,,,13.3547864,51.2149956
,,,,13.3431095,51.2154105
,,,,13.3512836,51.2155442
,,,,13.3478087,51.2174937
,,,,13.3443984,51.2181819
2300 kW,Enercon,E-82/2.3MW,,6.6624405,49.6489359
2300 kW,Enercon,E-82/2.3MW,,6.678835,49.6516
2.3 MW,,,,8.0159942,51.5044725
,,,,11.6034673,51.827917
,,,,11.6032691,51.8295004
,Enercon,E-82,,8.7430179,53.1437818
1000 kW,Enercon,E-58/10.58,,7.9964736,50.6265904
,,,,10.3744001,49.2494071
2350 kW,Enercon,E-82 E2,,7.4186032,53.6128145
2350 kW,Enercon,E-82 E2,,7.4124999,53.6188151
2350 kW,Enercon,E-82 E2,,7.4083272,53.6207202
3050 kW,Enercon,E-101,,7.4167476,53.6216312
2310 kW,Enercon,E-70 E4,,7.4197506,53.6239209
3000 kW,Nordex,N131,,6.5766181,51.0361672
,,,,11.648517,49.7312141
,,,,11.6481455,49.7354806
2310 kW,Enercon,E-70 E4,,9.0919022,54.6260092
2310 kW,Enercon,E-70 E4,,9.0871838,54.6268742
2310 kW,Enercon,E-70 E4,,9.0948935,54.627493
2310 kW,Enercon,E-70 E4,,9.0988987,54.6278274
2310 kW,Enercon,E-70 E4,,9.0885093,54.6287497
2310 kW,Enercon,E-70 E4,,9.093916,54.6298488
2310 kW,Enercon,E-70 E4,,9.0980416,54.6300454
2310 kW,Enercon,E-70 E4,,9.0897918,54.6309384
2310 kW,Enercon,E-70 E4,,9.0953135,54.6319989
2310 kW,Enercon,E-70 E4,,9.0993028,54.6322014
